DEBUG:root:New device instance created -192.168.1.140:11883- | client_sadas 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -9} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -9} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -9} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -9} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -9} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -9} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -10} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -10} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -10} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -10} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -10} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -10} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -10} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -10} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -10} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -10} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -10} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -10} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -10} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -10} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -10} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -10} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -10} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -10} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -10} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -10} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -10} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -10} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -10} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -10} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -9} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -10} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -11} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -11} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -11} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -11} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -11} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -11} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -11} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -11} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -11} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -11} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -11} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -11} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -11} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -11} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -11} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -12} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -12} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -12} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -12} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -12} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -12} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -13} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -13} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -13} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -13} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -13} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -13} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -13} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -14} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -14} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -13} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -13} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -13} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -13} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -13} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -13} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -13} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -13} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -13} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -13} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -13} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -13} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -13} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -13} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -13} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -12} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -12} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -12} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -12} to topic /sensor/data | client_abc 
DEBUG:root:Send {'serialNumber': 'abc', 'sensorType': '123', 'sensorModel': '123', 'accessToken': '', 'key': 'temp', 'initValue': 0, 'key2': 'hum', 'initValue2': 0, 'key3': '-test-', 'initValue3': 0, 'protocol': 'mqtt', 'secure': '', 'thread': True, 'interval': 1, 'temp': -12} to topic /sensor/data | client_abc 
